xxxx x x x x 0 0 0 0 0
butane H C x x 10 4 x x 1299.56355
pentane H C x x 12 5 x x 1593.483847
hexane H C x x 14 6 x x 1887.413508
heptane H C x x 16 7 x x 2181.343363
octane H C x x 18 8 x x 2475.276786
isobutane H C x x 10 4 x x 1300.34473
isopentane H C x x 12 5 x x 1593.420865
isohexane H C x x 14 6 x x 1887.282376
isoheptane H C x x 16 7 x x 2181.22061
isooctane H C x x 18 8 x x 2472.857518
neopentane H C x x 12 5 x x 1595.128855
neohexane H C x x 14 6 x x 1887.221662
neoheptane H C x x 16 7 x x 2181.00528
3methylpentane H C x x 14 6 x x 1886.331118
diisopropyl H C x x 14 6 x x 1886.257123
hexamethylethane H C x x 18 8 x x 2470.154884
h2 H x x x 2 x x x 106.0271589
alh3 H Al x x 3 1 x x 212.8478352
alh Al H x x 1 1 x x 71.2129077
sih4 H Si x x 4 1 x x 324.7740495
bh3 H B x x 3 1 x x 284.6040523
bh B H x x 1 1 x x 83.86876039
ch2-trip H C x x 2 1 x x 192.7751461
sih H Si x x 1 1 x x 74.02109347
si2h6 H Si x x 6 2 x x 537.7639304
ch3 H C x x 3 1 x x 309.9580356
ch4 H C x x 4 1 x x 418.8553859
b2h6 H B x x 6 2 x x 615.6436629
sih3f H F Si x 3 1 1 x 370.3624116
ph3 H P x x 3 1 x x 245.2416598
c2h6 H C x x 6 2 x x 711.5409596
propane H C x x 8 3 x x 1005.594501
ch2-sing H C x x 2 1 x x 188.2894846
ch C H x x 1 1 x x 86.52479048
h2s H S x x 2 1 x x 181.1265193
hs S H x x 1 1 x x 88.47655857
c2h5f H C F x 5 2 1 x 714.3702246
ch3nh2 H C N x 5 1 1 x 583.571319
ch3f H F C x 3 1 1 x 416.2412157
propene H C x x 6 3 x x 858.6737312
nh3 H N x x 3 1 x x 297.5866071
ethanol H C O x 6 2 1 x 804.0078757
ch3nh H C N x 4 1 1 x 483.7536196
c2h4 H C x x 4 2 x x 561.3379765
methanol H C O x 4 1 1 x 506.9024858
hcl Cl H x x 1 1 x x 102.1519982
nh2 H N x x 2 1 x x 189.8651535
nh N H x x 1 1 x x 89.79231835
ch2nh2 H C N x 4 1 1 x 487.1287921
bhf2 F B H x 2 1 1 x 392.7552126
h2o H O x x 2 1 x x 222.5022037
hf F H x x 1 1 x x 128.6144025
ch2ch H C x x 3 2 x x 447.0943459
oh O H x x 1 1 x x 107.6155909
propyne H C x x 4 3 x x 697.7834107
acetaldehyde H C O x 4 2 1 x 672.5857598
allene H C x x 4 3 x x 701.3757109
sif4 F Si x x 4 1 x x 525.0540674
bf3 F B x x 3 1 x x 440.7580326
c2h3f H C F x 3 2 1 x 566.0566888
oxirane H C O x 4 2 1 x 649.2327347
ch2f2 H F C x 2 2 1 x 423.8706634
alf3 F Al x x 3 1 x x 391.5079421
bef2 F Be x x 2 1 x x 288.8247142
ch2c C H x x 2 2 x x 357.8282741
n2h4 H N x x 4 2 x x 443.6416461
ch2nh H C N x 3 1 1 x 440.7421581
alf Al F x x 1 1 x x 148.7092109
acetic H C O x 4 2 2 x 791.7701503
c2h2 C H x x 2 2 x x 396.9430808
h2co H O C x 2 1 1 x 369.3394955
h2cn H C N x 2 1 1 x 350.8557558
bf F B x x 1 1 x x 171.7273197
becl2 Cl Be x x 2 1 x x 220.6660664
t-hcoh H C O x 2 1 1 x 316.3299721
alcl3 Cl Al x x 3 1 x x 295.3772922
c-hcoh H C O x 2 1 1 x 311.6300198
alcl Al Cl x x 1 1 x x 114.3715169
ketene C H O x 2 2 1 x 527.6338264
sif F Si x x 1 1 x x 131.9902553
formic H O C x 2 2 1 x 490.468205
hcnh H C N x 2 1 1 x 340.3980362
glyoxal C H O x 2 2 2 x 626.0980079
hcof C O H F 1 1 1 1 391.6452672
nh2cl H N Cl x 2 1 1 x 248.7946787
cf4 F C x x 4 1 x x 447.7909276
hccf C H F x 2 1 1 x 385.4961935
hcn H C N x 1 1 1 x 309.3481114
