xxxx x x x x 0 0 0 0 0
h2 H x x x 2 x x x 105.6329692
alh3 H Al x x 3 1 x x 208.0510676
alh Al H x x 1 1 x x 71.56106698
sih4 H Si x x 4 1 x x 318.3399396
bh3 H B x x 3 1 x x 279.1723161
bh B H x x 1 1 x x 82.79487822
ch2-trip H C x x 2 1 x x 188.5735533
sih H Si x x 1 1 x x 73.09940206
si2h6 H Si x x 6 2 x x 526.7752982
ch3 H C x x 3 1 x x 305.1130061
ch4 H C x x 4 1 x x 416.4336394
b2h6 H B x x 6 2 x x 601.4841641
sih3f H F Si x 3 1 1 x 374.8676607
ph3 H P x x 3 1 x x 240.5444676
c2h6 H C x x 6 2 x x 707.7854706
propane H C x x 8 3 x x 1000.255456
ch2-sing H C x x 2 1 x x 181.544282
ch C H x x 1 1 x x 83.24777981
h2s H S x x 2 1 x x 181.6078514
hs S H x x 1 1 x x 87.4307875
c2h5f H C F x 5 2 1 x 717.3211931
ch3nh2 H C N x 5 1 1 x 578.4402717
ch3f H F C x 3 1 1 x 420.5683892
propene H C x x 6 3 x x 857.7003614
nh3 H N x x 3 1 x x 294.9127187
ethanol H C O x 6 2 1 x 804.3267186
ch3nh H C N x 4 1 1 x 474.4722205
c2h4 H C x x 4 2 x x 561.4875408
methanol H C O x 4 1 1 x 508.7328623
hcl Cl H x x 1 1 x x 105.8277033
nh2 H N x x 2 1 x x 181.6620751
nh N H x x 1 1 x x 83.55443994
ch2nh2 H C N x 4 1 1 x 481.9409305
bhf2 F B H x 2 1 1 x 408.2562777
h2o H O x x 2 1 x x 228.4192584
hf F H x x 1 1 x x 138.7589303
ch2ch H C x x 3 2 x x 445.9976466
oh O H x x 1 1 x x 105.5890071
propyne H C x x 4 3 x x 704.1214061
acetaldehyde H C O x 4 2 1 x 676.059415
allene H C x x 4 3 x x 705.77531
sif4 F Si x x 4 1 x x 562.7559628
bf3 F B x x 3 1 x x 467.5151363
c2h3f H C F x 3 2 1 x 573.5858417
oxirane H C O x 4 2 1 x 651.30633
ch2f2 H F C x 2 2 1 x 436.4594037
alf3 F Al x x 3 1 x x 420.0429997
bef2 F Be x x 2 1 x x 306.0915227
ch2c C H x x 2 2 x x 360.2624443
n2h4 H N x x 4 2 x x 436.4004388
ch2nh H C N x 3 1 1 x 438.3626384
alf Al F x x 1 1 x x 160.1750295
acetic H C O x 4 2 2 x 801.3241557
c2h2 C H x x 2 2 x x 403.7034517
h2co H O C x 2 1 1 x 373.5180918
h2cn H C N x 2 1 1 x 345.62414
bf F B x x 1 1 x x 181.5374246
becl2 Cl Be x x 2 1 x x 226.4629733
t-hcoh H C O x 2 1 1 x 320.8056847
alcl3 Cl Al x x 3 1 x x 306.9042181
c-hcoh H C O x 2 1 1 x 316.0568765
alcl Al Cl x x 1 1 x x 120.9375618
ketene C H O x 2 2 1 x 537.6214851
sif F Si x x 1 1 x x 141.7044684
formic H O C x 2 2 1 x 501.0736988
hcnh H C N x 2 1 1 x 338.2806429
glyoxal C H O x 2 2 2 x 635.4504705
hcof C O H F 1 1 1 1 404.9415484
nh2cl H N Cl x 2 1 1 x 247.0909218
cf4 F C x x 4 1 x x 478.7077432
hccf C H F x 2 1 1 x 400.7714364
hcn H C N x 1 1 1 x 312.2273116
hnc H N C x 1 1 1 x 298.5733905
cch C H x x 2 1 x x 263.7118398
hco O C H x 1 1 1 x 280.8622373
co C O x x 1 1 x x 258.3905519
oxirene C H O x 2 2 1 x 457.235217
f2co F O C x 2 1 1 x 424.0754808
hocn C N O H 1 1 1 1 411.3919015
hooh H O x x 2 2 x x 264.8602072
t-n2h2 H N x x 2 2 x x 296.7052462
hnco C O N H 1 1 1 1 440.7212819
c-n2h2 H N x x 2 2 x x 291.3043711
cf2 F C x x 2 1 x x 260.8705179
co2 O C x x 2 1 x x 394.4906714
fccf F C x x 2 2 x x 392.0497271
dioxirane H O C x 2 2 1 x 408.7025849
cf C F x x 1 1 x x 135.8313381
ssh S H x x 2 1 x x 168.1988594
hocl O H Cl x 1 1 1 x 164.1515737
nccn N C x x 2 2 x x 506.1648996
n2 N x x x 2 x x x 228.2034596
n2h N H x x 2 1 x x 228.7283722
ocs O C S x 1 1 1 x 341.55206
sio Si O x x 1 1 x x 188.4066125
clcn Cl C N x 1 1 1 x 288.3823364
hoo O H x x 2 1 x x 177.3958505
hcno C H N O 1 1 1 1 371.7823881
honc H O N C 1 1 1 1 352.6962333
hno N H O x 1 1 1 x 205.3750819
hof H O F x 1 1 1 x 156.2936413
c-hono O N H x 2 1 1 x 314.2166523
t-hono O N H x 2 1 1 x 314.7523691
cs2 S C x x 2 1 x x 287.2413693
hnnn N H x x 3 1 x x 340.6165945
cs C S x x 1 1 x x 171.7503346
cn C N x x 1 1 x x 179.9031735
so3 O S x x 3 1 x x 345.0971559
ccl2 Cl C x x 2 1 x x 181.0399015
bn3pi B N x x 1 1 x x 107.9341927
so2 O S x x 2 1 x x 257.9020495
no N O x x 1 1 x x 155.3912103
so S O x x 1 1 x x 129.3785576
n2o N O x x 2 1 x x 279.1298857
c-hooo O H x x 3 1 x x 234.9672782
s2 S x x x 2 x x x 109.5536639
p4 P x x x 4 x x x 303.9796972
cl2 Cl x x x 2 x x x 60.26593313
o2 O x x x 2 x x x 127.3634037
f2 F x x x 2 x x x 37.34641953
t-hooo O H x x 3 1 x x 234.8383984
s2o S O x x 2 1 x x 209.3526857
p2 P x x x 2 x x x 119.3366582
clf Cl F x x 1 1 x x 62.96978917
no2 O N x x 2 1 x x 236.801168
clo Cl O x x 1 1 x x 68.68340047
s3 S x x x 3 x x x 171.1115647
cl2o Cl O x x 2 1 x x 100.8872723
s4-c2v S x x x 4 x x x 236.7161966
of O F x x 1 1 x x 55.92705182
c2 C x x x 2 x x x 138.4767172
oclo O Cl x x 2 1 x x 132.9930961
f2o F O x x 2 1 x x 94.85644853
b2 B x x x 2 x x x 63.04780297
fo2 O F x x 2 1 x x 138.063546
cloo O Cl x x 2 1 x x 130.4012875
foof F O x x 2 2 x x 155.2355451
o3 O x x x 3 x x x 144.0684932
bn B N x x 1 1 x x 97.81027104
be2 Be x x x 2 x x x 5.383331962
