xxxx x x x x 0 0 0 0 0
butane H C x x 10 4 x x 1301.215046
pentane H C x x 12 5 x x 1596.005281
hexane H C x x 14 6 x x 1890.812519
heptane H C x x 16 7 x x 2185.629535
octane H C x x 18 8 x x 2480.435301
isobutane H C x x 10 4 x x 1302.435321
isopentane H C x x 12 5 x x 1596.888774
isohexane H C x x 14 6 x x 1891.68937
isoheptane H C x x 16 7 x x 2186.537704
isooctane H C x x 18 8 x x 2481.844069
neopentane H C x x 12 5 x x 1599.079705
neohexane H C x x 14 6 x x 1893.076382
neoheptane H C x x 16 7 x x 2187.870319
3methylpentane H C x x 14 6 x x 1891.24865
diisopropyl H C x x 14 6 x x 1891.838419
hexamethylethane H C x x 18 8 x x 2481.597622
h2 H x x x 2 x x x 106.99889
alh3 H Al x x 3 1 x x 209.3210779
alh Al H x x 1 1 x x 71.98355558
sih4 H Si x x 4 1 x x 321.6420894
bh3 H B x x 3 1 x x 282.8914446
bh B H x x 1 1 x x 82.97930917
ch2-trip H C x x 2 1 x x 189.9981868
sih H Si x x 1 1 x x 73.86277368
si2h6 H Si x x 6 2 x x 532.0447876
ch3 H C x x 3 1 x x 306.9638011
ch4 H C x x 4 1 x x 418.8239713
b2h6 H B x x 6 2 x x 610.9426547
sih3f H F Si x 3 1 1 x 376.3591416
ph3 H P x x 3 1 x x 244.3441827
c2h6 H C x x 6 2 x x 711.6554112
propane H C x x 8 3 x x 1006.41982
ch2-sing H C x x 2 1 x x 182.6425154
ch C H x x 1 1 x x 83.5184215
h2s H S x x 2 1 x x 183.0153245
hs S H x x 1 1 x x 88.27820042
c2h5f H C F x 5 2 1 x 719.2814134
ch3nh2 H C N x 5 1 1 x 582.295833
ch3f H F C x 3 1 1 x 420.8771317
propene H C x x 6 3 x x 860.931161
nh3 H N x x 3 1 x x 297.2713667
ethanol H C O x 6 2 1 x 808.6069556
ch3nh H C N x 4 1 1 x 477.3971835
c2h4 H C x x 4 2 x x 563.1343257
methanol H C O x 4 1 1 x 511.2049269
hcl Cl H x x 1 1 x x 105.823659
nh2 H N x x 2 1 x x 183.7504178
nh N H x x 1 1 x x 84.66377959
ch2nh2 H C N x 4 1 1 x 484.5401386
bhf2 F B H x 2 1 1 x 407.8559517
h2o H O x x 2 1 x x 229.6989177
hf F H x x 1 1 x x 138.2465888
ch2ch H C x x 3 2 x x 446.5326027
oh O H x x 1 1 x x 106.9047736
propyne H C x x 4 3 x x 704.8419393
acetaldehyde H C O x 4 2 1 x 677.720572
allene H C x x 4 3 x x 706.1547576
sif4 F Si x x 4 1 x x 558.3377616
bf3 F B x x 3 1 x x 465.1896332
c2h3f H C F x 3 2 1 x 573.0368388
oxirane H C O x 4 2 1 x 651.7549274
ch2f2 H F C x 2 2 1 x 434.499907
alf3 F Al x x 3 1 x x 415.3956887
bef2 F Be x x 2 1 x x 306.0568746
ch2c C H x x 2 2 x x 359.9746902
n2h4 H N x x 4 2 x x 440.0643004
ch2nh H C N x 3 1 1 x 440.114264
alf Al F x x 1 1 x x 158.5970852
acetic H C O x 4 2 2 x 802.8501252
c2h2 C H x x 2 2 x x 403.5842958
h2co H O C x 2 1 1 x 374.0303561
h2cn H C N x 2 1 1 x 346.5388846
bf F B x x 1 1 x x 180.2734557
becl2 Cl Be x x 2 1 x x 227.8797616
t-hcoh H C O x 2 1 1 x 321.0819464
alcl3 Cl Al x x 3 1 x x 305.9457865
c-hcoh H C O x 2 1 1 x 316.4421061
alcl Al Cl x x 1 1 x x 120.2658224
ketene C H O x 2 2 1 x 536.7076892
sif F Si x x 1 1 x x 140.2285857
formic H O C x 2 2 1 x 501.0100956
hcnh H C N x 2 1 1 x 338.7237772
glyoxal C H O x 2 2 2 x 635.2870351
hcof C O H F 1 1 1 1 402.7948563
nh2cl H N Cl x 2 1 1 x 248.2473812
cf4 F C x x 4 1 x x 472.2742563
hccf C H F x 2 1 1 x 398.1623297
hcn H C N x 1 1 1 x 312.6564915
hnc H N C x 1 1 1 x 298.9564107
cch C H x x 2 1 x x 263.2871569
hco O C H x 1 1 1 x 280.501997
co C O x x 1 1 x x 257.9528983
oxirene C H O x 2 2 1 x 455.5743538
f2co F O C x 2 1 1 x 419.5823136
hocn C N O H 1 1 1 1 410.9778387
hooh H O x x 2 2 x x 265.9519159
t-n2h2 H N x x 2 2 x x 298.098624
hnco C O N H 1 1 1 1 439.4806633
c-n2h2 H N x x 2 2 x x 292.7778697
cf2 F C x x 2 1 x x 256.7022364
co2 O C x x 2 1 x x 392.3646074
fccf F C x x 2 2 x x 387.0460573
dioxirane H O C x 2 2 1 x 408.0623179
cf C F x x 1 1 x x 133.6035759
ssh S H x x 2 1 x x 168.3382879
hocl O H Cl x 1 1 1 x 164.1678094
nccn N C x x 2 2 x x 504.7556749
n2 N x x x 2 x x x 228.9254385
n2h N H x x 2 1 x x 229.3603486
ocs O C S x 1 1 1 x 339.3731249
sio Si O x x 1 1 x x 187.9938782
clcn Cl C N x 1 1 1 x 286.4338654
hoo O H x x 2 1 x x 177.3235327
hcno C H N O 1 1 1 1 369.3851051
honc H O N C 1 1 1 1 352.1011168
hno N H O x 1 1 1 x 205.5318175
