xxxx x x x x 0 0 0 0 0
butane H C x x 10 4 x x 1292.731142
pentane H C x x 12 5 x x 1584.740132
hexane H C x x 14 6 x x 1876.756203
heptane H C x x 16 7 x x 2168.767084
octane H C x x 18 8 x x 2460.783258
isobutane H C x x 10 4 x x 1293.198884
isopentane H C x x 12 5 x x 1584.175978
isohexane H C x x 14 6 x x 1876.096963
isoheptane H C x x 16 7 x x 2168.113848
isooctane H C x x 18 8 x x 2456.105944
neopentane H C x x 12 5 x x 1585.22961
neohexane H C x x 14 6 x x 1874.994909
neoheptane H C x x 16 7 x x 2166.806856
3methylpentane H C x x 14 6 x x 1874.990479
diisopropyl H C x x 14 6 x x 1874.284071
hexamethylethane H C x x 18 8 x x 2451.261431
h2 H x x x 2 x x x 107.3418971
alh3 H Al x x 3 1 x x 206.9697029
alh Al H x x 1 1 x x 70.85021524
sih4 H Si x x 4 1 x x 313.9419372
bh3 H B x x 3 1 x x 279.1340915
bh B H x x 1 1 x x 83.08806772
ch2-trip H C x x 2 1 x x 193.0200252
sih H Si x x 1 1 x x 71.53799659
si2h6 H Si x x 6 2 x x 516.3495562
ch3 H C x x 3 1 x x 307.6332649
ch4 H C x x 4 1 x x 417.5747432
b2h6 H B x x 6 2 x x 601.0978128
sih3f H F Si x 3 1 1 x 372.7395486
ph3 H P x x 3 1 x x 233.5153837
c2h6 H C x x 6 2 x x 708.4929866
propane H C x x 8 3 x x 1000.617882
ch2-sing H C x x 2 1 x x 183.3991294
ch C H x x 1 1 x x 83.83228495
h2s H S x x 2 1 x x 177.8824321
hs S H x x 1 1 x x 85.27519774
c2h5f H C F x 5 2 1 x 721.1669634
ch3nh2 H C N x 5 1 1 x 578.1797054
ch3f H F C x 3 1 1 x 424.6101068
propene H C x x 6 3 x x 859.8649569
nh3 H N x x 3 1 x x 294.9787428
ethanol H C O x 6 2 1 x 806.415173
ch3nh H C N x 4 1 1 x 475.0935393
c2h4 H C x x 4 2 x x 563.8458871
methanol H C O x 4 1 1 x 511.0934995
hcl Cl H x x 1 1 x x 105.0660804
nh2 H N x x 2 1 x x 181.8266924
nh N H x x 1 1 x x 84.15116865
ch2nh2 H C N x 4 1 1 x 483.50021
bhf2 F B H x 2 1 1 x 413.9081455
h2o H O x x 2 1 x x 230.9009788
hf F H x x 1 1 x x 142.6759306
ch2ch H C x x 3 2 x x 450.4875431
oh O H x x 1 1 x x 106.3861715
propyne H C x x 4 3 x x 707.5132456
acetaldehyde H C O x 4 2 1 x 680.3311846
allene H C x x 4 3 x x 710.3585961
sif4 F Si x x 4 1 x x 566.4771041
bf3 F B x x 3 1 x x 475.0451337
c2h3f H C F x 3 2 1 x 579.5887133
oxirane H C O x 4 2 1 x 654.5201073
ch2f2 H F C x 2 2 1 x 443.6141494
alf3 F Al x x 3 1 x x 426.4557068
bef2 F Be x x 2 1 x x 313.516629
ch2c C H x x 2 2 x x 362.8791161
n2h4 H N x x 4 2 x x 435.4434604
ch2nh H C N x 3 1 1 x 439.9324227
alf Al F x x 1 1 x x 162.6607424
acetic H C O x 4 2 2 x 807.0108442
c2h2 C H x x 2 2 x x 407.3164338
h2co H O C x 2 1 1 x 377.7285296
h2cn H C N x 2 1 1 x 347.7746278
bf F B x x 1 1 x x 185.3308927
becl2 Cl Be x x 2 1 x x 222.9227863
t-hcoh H C O x 2 1 1 x 324.3367288
alcl3 Cl Al x x 3 1 x x 296.761047
c-hcoh H C O x 2 1 1 x 319.9238524
alcl Al Cl x x 1 1 x x 117.7434197
ketene C H O x 2 2 1 x 544.0805913
sif F Si x x 1 1 x x 143.3460488
formic H O C x 2 2 1 x 507.4135766
hcnh H C N x 2 1 1 x 341.9399838
glyoxal C H O x 2 2 2 x 643.1447515
hcof C O H F 1 1 1 1 413.1339785
nh2cl H N Cl x 2 1 1 x 246.0482588
cf4 F C x x 4 1 x x 490.9248748
hccf C H F x 2 1 1 x 408.1438981
hcn H C N x 1 1 1 x 314.4312982
hnc H N C x 1 1 1 x 300.0046634
cch C H x x 2 1 x x 269.6278054
hco O C H x 1 1 1 x 286.6752099
co C O x x 1 1 x x 261.5575011
oxirene C H O x 2 2 1 x 463.9728492
f2co F O C x 2 1 1 x 434.8055766
hocn C N O H 1 1 1 1 415.7167053
hooh H O x x 2 2 x x 270.6174945
t-n2h2 H N x x 2 2 x x 297.7744279
hnco C O N H 1 1 1 1 446.4881172
c-n2h2 H N x x 2 2 x x 292.7271204
cf2 F C x x 2 1 x x 270.1819864
co2 O C x x 2 1 x x 402.2343707
fccf F C x x 2 2 x x 403.0524169
dioxirane H O C x 2 2 1 x 415.8681693
cf C F x x 1 1 x x 141.2556369
ssh S H x x 2 1 x x 161.985279
hocl O H Cl x 1 1 1 x 166.337216
nccn N C x x 2 2 x x 511.5995636
n2 N x x x 2 x x x 227.7040727
n2h N H x x 2 1 x x 230.3922214
ocs O C S x 1 1 1 x 343.9387541
sio Si O x x 1 1 x x 189.2042307
clcn Cl C N x 1 1 1 x 290.1374229
hoo O H x x 2 1 x x 183.8676427
hcno C H N O 1 1 1 1 381.9330803
honc H O N C 1 1 1 1 357.9284715
hno N H O x 1 1 1 x 209.6911338
hof H O F x 1 1 1 x 164.2140989
c-hono O N H x 2 1 1 x 324.1562682
t-hono O N H x 2 1 1 x 325.1409894
cs2 S C x x 2 1 x x 284.5228197
hnnn N H x x 3 1 x x 346.5766726
cs C S x x 1 1 x x 171.2301425
cn C N x x 1 1 x x 186.3143086
so3 O S x x 3 1 x x 352.0993261
ccl2 Cl C x x 2 1 x x 182.9128265
bn3pi B N x x 1 1 x x 111.872785
so2 O S x x 2 1 x x 263.2897559
no N O x x 1 1 x x 158.8288548
so S O x x 1 1 x x 132.326354
n2o N O x x 2 1 x x 288.0882931
c-hooo O H x x 3 1 x x 251.3631789
s2 S x x x 2 x x x 105.5052968
p4 P x x x 4 x x x 270.0307197
cl2 Cl x x x 2 x x x 58.66938267
o2 O x x x 2 x x x 135.7125891
f2 F x x x 2 x x x 47.57715332
t-hooo O H x x 3 1 x x 252.9110112
s2o S O x x 2 1 x x 209.7110043
p2 P x x x 2 x x x 106.88505
clf Cl F x x 1 1 x x 67.14494076
no2 O N x x 2 1 x x 249.7187254
clo Cl O x x 1 1 x x 72.56569732
s3 S x x x 3 x x x 165.0114991
cl2o Cl O x x 2 1 x x 104.4878302
s4-c2v S x x x 4 x x x 228.9009436
of O F x x 1 1 x x 63.93941591
c2 C x x x 2 x x x 146.6238754
oclo O Cl x x 2 1 x x 145.8420319
f2o F O x x 2 1 x x 110.7450943
b2 B x x x 2 x x x 75.25429039
fo2 O F x x 2 1 x x 160.0655616
cloo O Cl x x 2 1 x x 145.7057915
foof F O x x 2 2 x x 185.9100516
o3 O x x x 3 x x x 165.3786181
bn B N x x 1 1 x x 105.4534511
be2 Be x x x 2 x x x 7.264891525
C4H4 C H x x 4 4 x x 808.2107097
C6H6 C H x x 6 6 x x 1260.3668
C8H8 C H x x 8 8 x x 1703.820865
C10H10 C H x x 10 10 x x 2186.103938
C12H12 C H x x 12 12 x x 2698.762963
C20H20 C H x x 20 20 x x 4567.990362
