xxxx x x x x 0 0 0 0 0
butane H C x x 10 4 x x 1300.446406
pentane H C x x 12 5 x x 1594.659686
hexane H C x x 14 6 x x 1888.881433
heptane H C x x 16 7 x x 2183.11587
octane H C x x 18 8 x x 2477.334343
isobutane H C x x 10 4 x x 1301.907567
isopentane H C x x 12 5 x x 1595.808109
isohexane H C x x 14 6 x x 1889.990742
isoheptane H C x x 16 7 x x 2184.251916
isooctane H C x x 18 8 x x 2479.900094
neopentane H C x x 12 5 x x 1598.742608
neohexane H C x x 14 6 x x 1892.174492
neoheptane H C x x 16 7 x x 2186.316371
3methylpentane H C x x 14 6 x x 1889.53185
diisopropyl H C x x 14 6 x x 1890.399102
hexamethylethane H C x x 18 8 x x 2480.192408
h2 H x x x 2 x x x 108.0275751
alh3 H Al x x 3 1 x x 215.6338026
alh Al H x x 1 1 x x 75.97388836
sih4 H Si x x 4 1 x x 328.8839904
bh3 H B x x 3 1 x x 286.0907331
bh B H x x 1 1 x x 85.93210172
ch2-trip H C x x 2 1 x x 192.4481236
sih H Si x x 1 1 x x 76.45362708
si2h6 H Si x x 6 2 x x 541.209902
ch3 H C x x 3 1 x x 307.7579004
ch4 H C x x 4 1 x x 419.7480447
b2h6 H B x x 6 2 x x 612.943828
sih3f H F Si x 3 1 1 x 384.6388778
ph3 H P x x 3 1 x x 244.7306975
c2h6 H C x x 6 2 x x 712.0152189
propane H C x x 8 3 x x 1006.240863
ch2-sing H C x x 2 1 x x 185.1994263
ch C H x x 1 1 x x 84.49704415
h2s H S x x 2 1 x x 182.2561512
hs S H x x 1 1 x x 87.41613524
c2h5f H C F x 5 2 1 x 721.3427403
ch3nh2 H C N x 5 1 1 x 580.0880929
ch3f H F C x 3 1 1 x 423.43503
propene H C x x 6 3 x x 859.9706761
nh3 H N x x 3 1 x x 295.0810279
ethanol H C O x 6 2 1 x 809.6336091
ch3nh H C N x 4 1 1 x 474.7299441
c2h4 H C x x 4 2 x x 562.4431975
methanol H C O x 4 1 1 x 512.5143134
hcl Cl H x x 1 1 x x 106.3564975
nh2 H N x x 2 1 x x 181.451448
nh N H x x 1 1 x x 82.65557929
ch2nh2 H C N x 4 1 1 x 481.3101154
bhf2 F B H x 2 1 1 x 414.4901689
h2o H O x x 2 1 x x 230.4959284
hf F H x x 1 1 x x 140.7835064
ch2ch H C x x 3 2 x x 447.060493
oh O H x x 1 1 x x 106.4120956
propyne H C x x 4 3 x x 706.6455338
acetaldehyde H C O x 4 2 1 x 678.7621395
allene H C x x 4 3 x x 705.357899
sif4 F Si x x 4 1 x x 568.3316929
bf3 F B x x 3 1 x x 474.3869452
c2h3f H C F x 3 2 1 x 574.5317873
oxirane H C O x 4 2 1 x 654.5073389
ch2f2 H F C x 2 2 1 x 439.0046101
alf3 F Al x x 3 1 x x 421.5812554
bef2 F Be x x 2 1 x x 309.1741795
ch2c C H x x 2 2 x x 361.5066701
n2h4 H N x x 4 2 x x 434.9392699
ch2nh H C N x 3 1 1 x 437.4442443
alf Al F x x 1 1 x x 163.1049474
acetic H C O x 4 2 2 x 805.5890884
c2h2 C H x x 2 2 x x 405.4029993
h2co H O C x 2 1 1 x 375.4331078
h2cn H C N x 2 1 1 x 343.3489836
bf F B x x 1 1 x x 184.3160618
becl2 Cl Be x x 2 1 x x 229.9121836
t-hcoh H C O x 2 1 1 x 323.6887681
alcl3 Cl Al x x 3 1 x x 311.3024914
c-hcoh H C O x 2 1 1 x 319.0325358
alcl Al Cl x x 1 1 x x 124.208834
ketene C H O x 2 2 1 x 539.1109482
sif F Si x x 1 1 x x 143.3802822
formic H O C x 2 2 1 x 503.657442
hcnh H C N x 2 1 1 x 335.6371275
glyoxal C H O x 2 2 2 x 636.5709549
hcof C O H F 1 1 1 1 406.7410445
nh2cl H N Cl x 2 1 1 x 246.2664428
cf4 F C x x 4 1 x x 483.8158606
hccf C H F x 2 1 1 x 404.865774
hcn H C N x 1 1 1 x 310.8963537
hnc H N C x 1 1 1 x 298.1198275
cch C H x x 2 1 x x 268.1152242
hco O C H x 1 1 1 x 280.4500471
co C O x x 1 1 x x 259.063221
oxirene C H O x 2 2 1 x 457.916504
f2co F O C x 2 1 1 x 427.5366001
hocn C N O H 1 1 1 1 412.4105816
hooh H O x x 2 2 x x 264.8818465
t-n2h2 H N x x 2 2 x x 292.4732796
hnco C O N H 1 1 1 1 441.6088121
c-n2h2 H N x x 2 2 x x 287.0274662
cf2 F C x x 2 1 x x 262.7850493
